review_id,order_id,customer_id,product_id,rating,review_text,review_date,helpful_votes
REV002468,ORD002469,CUST01992,PROD0089,3,"Average, could be better.",2023-10-14,105
REV000233,ORD000234,CUST01691,PROD0043,3,"Average, could be better.",2023-12-01,38
REV004930,ORD004931,CUST00401,PROD0047,5,,2023-09-03,105
REV004997,ORD004998,CUST00627,PROD0020,5,Excellent product!,2023-12-11,145
REV001693,ORD001694,CUST00309,PROD0049,5,Excellent product!,2023-10-07,32
REV005203,ORD005204,CUST00124,PROD0020,2,Disappointed with quality.,2022-04-26,43
REV000519,ORD000520,CUST01206,PROD0053,3,,2023-09-16,119
REV005230,ORD005231,CUST01702,PROD0145,4,"Very good, happy with purchase.",2023-07-30,59
REV001143,ORD001144,CUST00842,PROD0136,5,Excellent product!,2024-02-25,113
REV000981,ORD000982,CUST00761,PROD0094,5,Excellent product!,2022-11-20,94
REV004058,ORD004059,CUST01425,PROD0037,5,Excellent product!,2024-02-10,66
REV007961,ORD007962,CUST00789,PROD0020,1,"Terrible, do not buy.",2024-01-26,85
REV003351,ORD003352,CUST00599,PROD0019,5,Excellent product!,2024-03-16,15
REV004169,ORD004170,CUST01948,PROD0126,5,Excellent product!,2023-11-26,144
REV006774,ORD006775,CUST01151,PROD0051,2,Disappointed with quality.,2023-10-09,112
REV000320,ORD000321,CUST00454,PROD0109,4,"Very good, happy with purchase.",2023-11-20,31
REV004804,ORD004805,CUST00709,PROD0120,4,"Very good, happy with purchase.",2024-02-15,31
REV008341,ORD008342,CUST00007,PROD0150,3,"Average, could be better.",2023-03-10,78
REV003888,ORD003889,CUST00248,PROD0150,4,,2024-04-04,7
REV002740,ORD002741,CUST00721,PROD0013,5,Excellent product!,2023-04-22,25
REV000799,ORD000800,CUST00830,PROD0067,5,Excellent product!,2024-01-16,85
REV002161,ORD002162,CUST01720,PROD0043,5,Excellent product!,2024-03-08,91
REV005870,ORD005871,CUST01903,PROD0046,4,"Very good, happy with purchase.",2024-01-30,63
REV004149,ORD004150,CUST01623,PROD0104,4,"Very good, happy with purchase.",2022-11-04,140
REV006111,ORD006112,CUST00132,PROD0144,5,Excellent product!,2024-03-24,123
REV004954,ORD004955,CUST01718,PROD0091,4,"Very good, happy with purchase.",2023-10-03,18
REV004376,ORD004377,CUST00194,PROD0123,1,"Terrible, do not buy.",2023-10-21,113
REV000029,ORD000030,CUST01862,PROD0144,5,Excellent product!,2023-11-12,22
REV006753,ORD006754,CUST00947,PROD0148,4,,2023-08-25,68
REV001328,ORD001329,CUST01043,PROD0110,1,"Terrible, do not buy.",2022-11-06,114
REV004721,ORD004722,CUST00556,PROD0110,1,"Terrible, do not buy.",2024-02-06,83
REV003290,ORD003291,CUST01826,PROD0117,5,Excellent product!,2024-02-21,140
REV004381,ORD004382,CUST00859,PROD0026,3,"Average, could be better.",2023-08-20,77
REV004861,ORD004862,CUST00006,PROD0134,4,"Very good, happy with purchase.",2024-03-29,65
REV000137,ORD000138,CUST00418,PROD0119,5,Excellent product!,2023-10-16,118
REV003463,ORD003464,CUST00889,PROD0140,4,"Very good, happy with purchase.",2024-02-29,96
REV002833,ORD002834,CUST01868,PROD0092,2,Disappointed with quality.,2024-02-22,21
REV004618,ORD004619,CUST01523,PROD0034,4,"Very good, happy with purchase.",2024-03-12,5
REV008076,ORD008077,CUST01260,PROD0010,2,Disappointed with quality.,2022-08-07,145
REV007801,ORD007802,CUST01480,PROD0059,2,Disappointed with quality.,2022-09-27,124
REV000066,ORD000067,CUST00566,PROD0064,5,Excellent product!,2023-12-22,141
REV001601,ORD001602,CUST00623,PROD0092,4,"Very good, happy with purchase.",2024-02-06,90
REV000856,ORD000857,CUST00815,PROD0106,5,Excellent product!,2024-03-13,79
REV006226,ORD006227,CUST01531,PROD0140,4,"Very good, happy with purchase.",2024-03-05,11
REV001501,ORD001502,CUST01201,PROD0005,3,"Average, could be better.",2023-11-30,76
REV002450,ORD002451,CUST01019,PROD0053,4,"Very good, happy with purchase.",2022-07-30,143
REV000347,ORD000348,CUST01763,PROD0001,2,Disappointed with quality.,2024-03-21,30
REV004430,ORD004431,CUST01873,PROD0103,4,"Very good, happy with purchase.",2023-06-30,146
REV007714,ORD007715,CUST01629,PROD0056,4,"Very good, happy with purchase.",2024-03-30,85
REV002239,ORD002240,CUST00813,PROD0063,3,"Average, could be better.",2023-03-31,3
REV006771,ORD006772,CUST00345,PROD0124,5,Excellent product!,2023-06-01,125
REV000839,ORD000840,CUST01153,PROD0148,2,Disappointed with quality.,2024-02-04,31
REV008102,ORD008103,CUST00194,PROD0109,4,"Very good, happy with purchase.",2024-04-16,110
REV008009,ORD008010,CUST00696,PROD0003,5,Excellent product!,2023-12-18,121
REV006186,ORD006187,CUST01319,PROD0109,4,"Very good, happy with purchase.",2023-10-02,1
REV004762,ORD004763,CUST00510,PROD0125,5,Excellent product!,2022-12-11,91
REV001394,ORD001395,CUST01764,PROD0085,5,Excellent product!,2023-11-18,98
REV003370,ORD003371,CUST01710,PROD0114,5,,2022-09-03,96
REV005713,ORD005714,CUST01329,PROD0089,4,"Very good, happy with purchase.",2022-06-03,57
REV005377,ORD005378,CUST00344,PROD0124,5,Excellent product!,2024-03-31,46
REV005000,ORD005001,CUST00982,PROD0137,5,Excellent product!,2023-02-17,22
REV001267,ORD001268,CUST01011,PROD0044,5,Excellent product!,2023-04-03,22
REV004404,ORD004405,CUST00138,PROD0105,5,Excellent product!,2023-05-06,72
REV006880,ORD006881,CUST01200,PROD0124,4,"Very good, happy with purchase.",2023-07-13,10
REV001650,ORD001651,CUST01889,PROD0134,5,Excellent product!,2023-11-24,118
REV004252,ORD004253,CUST00750,PROD0122,4,"Very good, happy with purchase.",2023-03-14,118
REV006122,ORD006123,CUST01632,PROD0109,4,"Very good, happy with purchase.",2023-06-06,52
REV003393,ORD003394,CUST01681,PROD0010,4,"Very good, happy with purchase.",2023-07-29,110
REV004668,ORD004669,CUST01840,PROD0077,3,"Average, could be better.",2024-01-22,19
REV002917,ORD002918,CUST00235,PROD0059,4,"Very good, happy with purchase.",2023-09-27,82
REV003637,ORD003638,CUST00389,PROD0150,5,,2023-09-25,68
REV000141,ORD000142,CUST00388,PROD0084,5,Excellent product!,2023-07-06,133
REV005969,ORD005970,CUST01920,PROD0123,5,Excellent product!,2023-10-20,87
REV004139,ORD004140,CUST01887,PROD0124,5,Excellent product!,2024-02-24,133
REV008461,ORD008462,CUST00301,PROD0149,4,"Very good, happy with purchase.",2024-03-31,102
REV003790,ORD003791,CUST00681,PROD0090,3,"Average, could be better.",2024-03-13,141
REV006943,ORD006944,CUST01543,PROD0083,3,"Average, could be better.",2024-04-08,121
REV006637,ORD006638,CUST00494,PROD0055,1,"Terrible, do not buy.",2024-03-05,121
REV006145,ORD006146,CUST01170,PROD0046,5,Excellent product!,2024-03-31,143
REV003439,ORD003440,CUST00325,PROD0039,5,Excellent product!,2024-03-06,97
REV007556,ORD007557,CUST01381,PROD0129,3,"Average, could be better.",2023-12-12,26
REV004775,ORD004776,CUST00569,PROD0096,2,Disappointed with quality.,2024-02-21,147
REV007097,ORD007098,CUST00885,PROD0107,4,"Very good, happy with purchase.",2024-03-12,143
REV007014,ORD007015,CUST00472,PROD0077,4,,2024-03-09,90
REV000098,ORD000099,CUST00322,PROD0052,4,"Very good, happy with purchase.",2022-08-10,35
REV003674,ORD003675,CUST00755,PROD0109,3,"Average, could be better.",2023-10-17,36
REV002417,ORD002418,CUST00715,PROD0040,4,"Very good, happy with purchase.",2023-06-24,117
REV002100,ORD002101,CUST00002,PROD0121,5,Excellent product!,2023-11-26,75
REV006724,ORD006725,CUST00034,PROD0045,4,"Very good, happy with purchase.",2024-03-21,115
REV006433,ORD006434,CUST00157,PROD0120,5,Excellent product!,2023-04-06,71
REV004656,ORD004657,CUST01863,PROD0115,5,Excellent product!,2023-08-07,97
REV005869,ORD005870,CUST00367,PROD0104,4,"Very good, happy with purchase.",2023-12-02,115
REV002384,ORD002385,CUST00621,PROD0116,5,Excellent product!,2023-11-17,117
REV007493,ORD007494,CUST00135,PROD0135,4,"Very good, happy with purchase.",2022-11-04,112
REV004909,ORD004910,CUST01907,PROD0062,1,"Terrible, do not buy.",2023-05-17,17
REV006009,ORD006010,CUST00376,PROD0049,2,Disappointed with quality.,2023-06-01,116
REV001975,ORD001976,CUST01618,PROD0002,5,Excellent product!,2022-11-03,136
REV005947,ORD005948,CUST00102,PROD0117,4,"Very good, happy with purchase.",2024-02-07,113
REV001533,ORD001534,CUST00487,PROD0079,4,"Very good, happy with purchase.",2023-10-21,145
REV004802,ORD004803,CUST01343,PROD0040,3,"Average, could be better.",2024-03-24,59
REV003734,ORD003735,CUST01263,PROD0037,3,"Average, could be better.",2023-04-14,100
REV006652,ORD006653,CUST01995,PROD0134,5,Excellent product!,2023-10-29,137
REV008304,ORD008305,CUST00686,PROD0076,5,Excellent product!,2024-02-20,146
REV004825,ORD004826,CUST00046,PROD0048,4,"Very good, happy with purchase.",2023-08-12,142
REV006593,ORD006594,CUST01522,PROD0034,4,"Very good, happy with purchase.",2024-02-03,20
REV004986,ORD004987,CUST00022,PROD0128,5,Excellent product!,2023-07-07,45
REV004111,ORD004112,CUST00085,PROD0121,5,Excellent product!,2023-09-22,48
REV000820,ORD000821,CUST01701,PROD0004,5,Excellent product!,2023-11-25,43
REV002687,ORD002688,CUST01718,PROD0036,1,"Terrible, do not buy.",2023-04-13,108
REV006865,ORD006866,CUST01260,PROD0072,4,"Very good, happy with purchase.",2024-03-12,95
REV007253,ORD007254,CUST00864,PROD0067,5,Excellent product!,2023-08-29,59
REV001244,ORD001245,CUST01530,PROD0036,4,"Very good, happy with purchase.",2023-12-06,85
REV000699,ORD000700,CUST01754,PROD0102,5,Excellent product!,2024-03-12,124
REV007293,ORD007294,CUST01100,PROD0086,5,Excellent product!,2024-03-16,133
REV005323,ORD005324,CUST01355,PROD0052,3,"Average, could be better.",2023-06-10,3
REV001477,ORD001478,CUST01847,PROD0127,5,Excellent product!,2024-04-13,35
REV005771,ORD005772,CUST00702,PROD0064,2,Disappointed with quality.,2023-08-25,17
REV007355,ORD007356,CUST01830,PROD0003,5,Excellent product!,2023-07-06,67
REV001850,ORD001851,CUST00012,PROD0096,5,Excellent product!,2023-11-22,65
REV004625,ORD004626,CUST01723,PROD0003,5,Excellent product!,2024-04-05,105
REV005559,ORD005560,CUST00708,PROD0123,5,Excellent product!,2023-12-23,79
REV003903,ORD003904,CUST00233,PROD0018,4,"Very good, happy with purchase.",2022-11-24,108
REV005830,ORD005831,CUST00274,PROD0088,5,Excellent product!,2022-11-26,28
REV005832,ORD005833,CUST01913,PROD0071,5,Excellent product!,2023-01-08,97
REV000335,ORD000336,CUST01216,PROD0092,1,"Terrible, do not buy.",2024-03-14,68
REV004480,ORD004481,CUST00961,PROD0150,2,Disappointed with quality.,2023-12-24,145
REV001397,ORD001398,CUST00700,PROD0108,4,"Very good, happy with purchase.",2023-10-25,129
REV003841,ORD003842,CUST01171,PROD0053,1,"Terrible, do not buy.",2022-08-01,7
REV002582,ORD002583,CUST00301,PROD0015,5,Excellent product!,2024-03-31,70
REV004890,ORD004891,CUST00639,PROD0094,4,"Very good, happy with purchase.",2023-11-28,55
REV002332,ORD002333,CUST00988,PROD0148,3,"Average, could be better.",2024-01-07,150
REV005296,ORD005297,CUST00629,PROD0103,4,"Very good, happy with purchase.",2024-04-12,30
REV007270,ORD007271,CUST01162,PROD0014,5,Excellent product!,2024-03-07,75
REV000811,ORD000812,CUST01613,PROD0063,5,Excellent product!,2024-01-20,90
REV005748,ORD005749,CUST01425,PROD0045,2,Disappointed with quality.,2023-07-09,33
REV006052,ORD006053,CUST01167,PROD0122,5,Excellent product!,2022-09-10,130
REV005471,ORD005472,CUST01586,PROD0106,4,"Very good, happy with purchase.",2024-03-11,120
REV001220,ORD001221,CUST01676,PROD0099,4,"Very good, happy with purchase.",2023-03-11,53
REV006864,ORD006865,CUST00023,PROD0102,5,Excellent product!,2023-06-04,65
REV003455,ORD003456,CUST01405,PROD0037,3,"Average, could be better.",2023-11-26,102
REV003427,ORD003428,CUST00964,PROD0100,4,"Very good, happy with purchase.",2023-07-21,108
REV002181,ORD002182,CUST00571,PROD0068,4,"Very good, happy with purchase.",2024-03-25,18
REV001514,ORD001515,CUST00018,PROD0091,2,Disappointed with quality.,2022-12-03,112
REV007561,ORD007562,CUST00877,PROD0033,2,Disappointed with quality.,2023-01-28,60
REV007295,ORD007296,CUST00871,PROD0076,3,"Average, could be better.",2023-11-05,100
REV005016,ORD005017,CUST00469,PROD0056,5,Excellent product!,2023-04-12,141
REV005676,ORD005677,CUST01153,PROD0097,2,Disappointed with quality.,2024-02-12,132
REV006927,ORD006928,CUST01422,PROD0120,4,"Very good, happy with purchase.",2023-08-25,32
REV008394,ORD008395,CUST00799,PROD0009,4,"Very good, happy with purchase.",2024-03-08,111
REV002677,ORD002678,CUST01468,PROD0048,5,Excellent product!,2023-01-02,39
REV003546,ORD003547,CUST00205,PROD0016,5,Excellent product!,2023-09-03,33
REV001391,ORD001392,CUST01320,PROD0004,5,Excellent product!,2023-10-14,71
REV001100,ORD001101,CUST00735,PROD0057,1,"Terrible, do not buy.",2023-04-27,97
REV005624,ORD005625,CUST01220,PROD0096,5,Excellent product!,2024-01-07,103
REV001595,ORD001596,CUST01305,PROD0089,1,"Terrible, do not buy.",2022-06-21,50
REV007921,ORD007922,CUST00791,PROD0047,5,Excellent product!,2024-03-05,109
REV001995,ORD001996,CUST00013,PROD0107,4,"Very good, happy with purchase.",2024-03-27,3
REV005497,ORD005498,CUST01478,PROD0077,5,Excellent product!,2022-12-07,111
REV001863,ORD001864,CUST00864,PROD0002,4,"Very good, happy with purchase.",2023-05-05,2
REV001017,ORD001018,CUST00053,PROD0141,3,"Average, could be better.",2023-09-30,42
REV000451,ORD000452,CUST01827,PROD0016,5,Excellent product!,2023-11-28,117
REV000174,ORD000175,CUST00623,PROD0013,5,Excellent product!,2022-05-27,84
REV000378,ORD000379,CUST00389,PROD0116,3,"Average, could be better.",2023-04-16,47
REV001908,ORD001909,CUST00417,PROD0074,5,Excellent product!,2023-04-13,37
REV001228,ORD001229,CUST00821,PROD0052,3,"Average, could be better.",2024-02-05,57
REV000481,ORD000482,CUST01049,PROD0121,5,Excellent product!,2023-09-13,143
REV008401,ORD008402,CUST01734,PROD0068,5,Excellent product!,2023-07-14,63
REV004658,ORD004659,CUST01853,PROD0006,3,"Average, could be better.",2024-02-15,37
REV000933,ORD000934,CUST00706,PROD0125,4,"Very good, happy with purchase.",2022-11-01,107
REV006798,ORD006799,CUST00308,PROD0122,4,"Very good, happy with purchase.",2023-06-23,123
REV006205,ORD006206,CUST01834,PROD0108,4,"Very good, happy with purchase.",2024-02-26,127
REV005854,ORD005855,CUST00539,PROD0001,5,Excellent product!,2024-02-09,49
REV005111,ORD005112,CUST00160,PROD0078,5,Excellent product!,2023-07-30,112
REV008063,ORD008064,CUST01737,PROD0116,5,Excellent product!,2024-03-02,137
REV007941,ORD007942,CUST01464,PROD0012,3,"Average, could be better.",2024-02-02,5
REV005886,ORD005887,CUST01075,PROD0003,4,"Very good, happy with purchase.",2024-03-11,0
REV001718,ORD001719,CUST00907,PROD0117,4,"Very good, happy with purchase.",2024-03-13,128
REV004821,ORD004822,CUST00949,PROD0019,5,Excellent product!,2023-06-10,53
REV007310,ORD007311,CUST00463,PROD0147,1,"Terrible, do not buy.",2024-04-02,71
REV003320,ORD003321,CUST01827,PROD0143,5,Excellent product!,2023-05-19,95
REV002366,ORD002367,CUST00283,PROD0024,4,"Very good, happy with purchase.",2024-02-12,94
REV005171,ORD005172,CUST00259,PROD0001,5,Excellent product!,2023-04-16,96
REV004339,ORD004340,CUST01566,PROD0097,4,"Very good, happy with purchase.",2022-09-28,141
REV007640,ORD007641,CUST01816,PROD0122,5,,2022-11-15,53
REV007678,ORD007679,CUST00713,PROD0121,4,"Very good, happy with purchase.",2023-05-08,33
REV004814,ORD004815,CUST01331,PROD0068,5,Excellent product!,2023-03-18,16
REV006803,ORD006804,CUST00258,PROD0002,5,Excellent product!,2024-04-05,72
REV003718,ORD003719,CUST01754,PROD0100,4,"Very good, happy with purchase.",2024-02-20,92
REV007279,ORD007280,CUST00997,PROD0044,2,Disappointed with quality.,2023-09-22,49
REV006655,ORD006656,CUST00311,PROD0011,5,Excellent product!,2024-02-28,42
REV005678,ORD005679,CUST00519,PROD0079,4,"Very good, happy with purchase.",2024-03-31,145
REV003280,ORD003281,CUST00120,PROD0065,5,Excellent product!,2022-09-21,48
REV004589,ORD004590,CUST00424,PROD0053,5,Excellent product!,2023-10-13,85
REV000069,ORD000070,CUST01236,PROD0045,4,"Very good, happy with purchase.",2023-10-01,107
REV000092,ORD000093,CUST00549,PROD0020,4,"Very good, happy with purchase.",2022-05-22,79
REV000976,ORD000977,CUST01318,PROD0064,5,Excellent product!,2024-01-04,56
REV002955,ORD002956,CUST00069,PROD0065,5,Excellent product!,2024-04-28,133
REV004960,ORD004961,CUST00566,PROD0036,5,Excellent product!,2023-06-16,2
REV006252,ORD006253,CUST00586,PROD0087,3,"Average, could be better.",2024-03-31,18
REV000963,ORD000964,CUST01043,PROD0138,5,Excellent product!,2024-02-06,129
REV004815,ORD004816,CUST01672,PROD0025,4,"Very good, happy with purchase.",2024-03-04,84
REV008274,ORD008275,CUST00839,PROD0144,5,Excellent product!,2024-03-14,46
REV003836,ORD003837,CUST00371,PROD0069,3,"Average, could be better.",2023-12-31,123
REV003776,ORD003777,CUST00596,PROD0001,1,"Terrible, do not buy.",2023-04-02,56
REV004955,ORD004956,CUST00099,PROD0109,4,"Very good, happy with purchase.",2022-12-29,74
REV002713,ORD002714,CUST01993,PROD0044,4,"Very good, happy with purchase.",2024-03-25,73
REV004645,ORD004646,CUST01613,PROD0069,5,Excellent product!,2024-01-31,104
REV007864,ORD007865,CUST01059,PROD0048,2,Disappointed with quality.,2024-01-30,90
REV006172,ORD006173,CUST00205,PROD0116,1,"Terrible, do not buy.",2023-06-10,73
REV004575,ORD004576,CUST00382,PROD0124,1,"Terrible, do not buy.",2023-04-22,111
REV005289,ORD005290,CUST01161,PROD0103,3,"Average, could be better.",2023-03-13,62
REV006598,ORD006599,CUST00160,PROD0148,4,"Very good, happy with purchase.",2024-01-16,44
REV001103,ORD001104,CUST00186,PROD0041,4,"Very good, happy with purchase.",2023-05-01,135
REV002660,ORD002661,CUST00193,PROD0035,4,"Very good, happy with purchase.",2023-01-21,58
REV002258,ORD002259,CUST00519,PROD0021,2,Disappointed with quality.,2024-03-29,105
REV002831,ORD002832,CUST01254,PROD0051,3,"Average, could be better.",2024-02-08,137
REV007947,ORD007948,CUST00949,PROD0081,3,"Average, could be better.",2024-01-10,140
REV001539,ORD001540,CUST00829,PROD0037,5,Excellent product!,2023-11-06,100
REV003048,ORD003049,CUST00582,PROD0111,5,Excellent product!,2022-10-16,21
REV006447,ORD006448,CUST01171,PROD0119,5,Excellent product!,2022-11-20,40
REV006407,ORD006408,CUST01029,PROD0109,5,Excellent product!,2024-04-21,124
REV004264,ORD004265,CUST01377,PROD0068,5,Excellent product!,2024-03-08,113
REV001442,ORD001443,CUST01653,PROD0109,4,"Very good, happy with purchase.",2023-10-07,105
REV007702,ORD007703,CUST00009,PROD0144,4,"Very good, happy with purchase.",2024-02-02,73
REV006979,ORD006980,CUST01496,PROD0073,5,Excellent product!,2024-03-19,99
REV000552,ORD000553,CUST00930,PROD0142,5,,2023-11-27,9
REV006556,ORD006557,CUST01140,PROD0143,4,"Very good, happy with purchase.",2024-03-21,86
REV001714,ORD001715,CUST00550,PROD0007,4,"Very good, happy with purchase.",2024-02-25,97
REV003619,ORD003620,CUST01596,PROD0042,5,Excellent product!,2023-01-21,144
REV004987,ORD004988,CUST00074,PROD0052,5,Excellent product!,2023-11-25,69
REV001781,ORD001782,CUST00831,PROD0036,4,"Very good, happy with purchase.",2024-01-02,125
REV005245,ORD005246,CUST01871,PROD0127,5,Excellent product!,2023-12-05,148
REV008096,ORD008097,CUST00225,PROD0078,5,Excellent product!,2024-01-27,89
REV004210,ORD004211,CUST01925,PROD0103,3,"Average, could be better.",2024-02-21,12
REV001287,ORD001288,CUST01090,PROD0103,5,Excellent product!,2023-07-26,121
REV007330,ORD007331,CUST01827,PROD0112,5,Excellent product!,2023-11-05,105
REV005031,ORD005032,CUST01512,PROD0086,1,"Terrible, do not buy.",2022-12-29,38
REV003981,ORD003982,CUST00235,PROD0145,5,Excellent product!,2023-05-11,34
REV006557,ORD006558,CUST00361,PROD0021,4,"Very good, happy with purchase.",2023-08-18,114
REV001128,ORD001129,CUST00253,PROD0092,5,Excellent product!,2023-06-03,124
